vehicle_number,device_id,speed,total_distance,fuel,data_received,latitude,longitude,location_text,scraped_at
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:47:00,13.11791,80.26309,26309,2025-09-04T23:22:05.425700
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:46:47,13.11791,80.26309,26309,2025-09-04T23:22:05.425872
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:46:37,13.11791,80.26309,26309,2025-09-04T23:22:05.426055
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:46:27,13.11791,80.26309,26309,2025-09-04T23:22:05.426206
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:46:16,13.11791,80.26309,26309,2025-09-04T23:22:05.426357
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:46:06,13.11791,80.26309,26309,2025-09-04T23:22:05.426522
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:45:59,13.11791,80.26309,26309,2025-09-04T23:22:05.426653
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:45:46,13.11791,80.26309,26309,2025-09-04T23:22:05.426765
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:45:36,13.11791,80.26309,26309,2025-09-04T23:22:05.426885
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:45:26,13.11791,80.26309,26309,2025-09-04T23:22:05.427032
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:45:16,13.11791,80.26309,26309,2025-09-04T23:22:05.427162
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:45:06,13.11791,80.26309,26309,2025-09-04T23:22:05.427292
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:44:59,13.11791,80.26309,26309,2025-09-04T23:22:05.427395
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:44:46,13.11791,80.26309,26309,2025-09-04T23:22:05.427527
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:44:36,13.11791,80.26309,26309,2025-09-04T23:22:05.427668
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:44:26,13.11791,80.26309,26309,2025-09-04T23:22:05.427807
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:44:16,13.11791,80.26309,26309,2025-09-04T23:22:05.427975
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:44:06,13.11791,80.26309,26309,2025-09-04T23:22:05.428122
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:43:58,13.11791,80.26309,26309,2025-09-04T23:22:05.428282
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:43:46,13.11791,80.26309,26309,2025-09-04T23:22:05.428426
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:43:35,13.11791,80.26309,26309,2025-09-04T23:22:05.428604
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:43:25,13.11791,80.26309,26309,2025-09-04T23:22:05.428792
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:43:15,13.11791,80.26309,26309,2025-09-04T23:22:05.428999
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:43:05,13.11791,80.26309,26309,2025-09-04T23:22:05.429139
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:42:58,13.11791,80.26309,26309,2025-09-04T23:22:05.429253
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:42:45,13.11791,80.26309,26309,2025-09-04T23:22:05.429417
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:42:35,13.11791,80.26309,26309,2025-09-04T23:22:05.429578
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:42:25,13.11791,80.26309,26309,2025-09-04T23:22:05.429727
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:42:15,13.11791,80.26309,26309,2025-09-04T23:22:05.429856
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:42:05,13.11791,80.26309,26309,2025-09-04T23:22:05.430025
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:41:58,13.11791,80.26309,26309,2025-09-04T23:22:05.430169
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:41:45,13.11791,80.26309,26309,2025-09-04T23:22:05.430296
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:41:35,13.11791,80.26309,26309,2025-09-04T23:22:05.430429
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:41:25,13.11791,80.26309,26309,2025-09-04T23:22:05.430547
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:41:15,13.11791,80.26309,26309,2025-09-04T23:22:05.430679
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:41:05,13.11791,80.26309,26309,2025-09-04T23:22:05.430800
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:40:57,13.11791,80.26309,26309,2025-09-04T23:22:05.430933
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:40:44,13.11791,80.26309,26309,2025-09-04T23:22:05.431049
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:40:34,13.11791,80.26309,26309,2025-09-04T23:22:05.431192
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:40:24,13.11791,80.26309,26309,2025-09-04T23:22:05.431321
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:40:14,13.11791,80.26309,26309,2025-09-04T23:22:05.431446
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:40:04,13.11791,80.26309,26309,2025-09-04T23:22:05.431614
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:39:57,13.11791,80.26309,26309,2025-09-04T23:22:05.431846
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:39:44,13.11791,80.26309,26309,2025-09-04T23:22:05.432067
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:39:34,13.11791,80.26309,26309,2025-09-04T23:22:05.432255
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:39:24,13.11791,80.26309,26309,2025-09-04T23:22:05.432425
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:39:14,13.11791,80.26309,26309,2025-09-04T23:22:05.432587
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:39:04,13.11791,80.26309,26309,2025-09-04T23:22:05.432765
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:38:57,13.11791,80.26309,26309,2025-09-04T23:22:05.432924
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:38:44,13.11791,80.26309,26309,2025-09-04T23:22:05.433039
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:38:34,13.11791,80.26309,26309,2025-09-04T23:22:05.433191
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:38:24,13.11791,80.26309,26309,2025-09-04T23:22:05.433350
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:38:13,13.11791,80.26309,26309,2025-09-04T23:22:05.433466
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:38:03,13.11791,80.26309,26309,2025-09-04T23:22:05.433617
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:37:56,13.11791,80.26309,26309,2025-09-04T23:22:05.433803
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:37:43,13.11791,80.26309,26309,2025-09-04T23:22:05.433964
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:37:33,13.11791,80.26309,26309,2025-09-04T23:22:05.434093
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:37:23,13.11791,80.26309,26309,2025-09-04T23:22:05.434203
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:37:13,13.11791,80.26309,26309,2025-09-04T23:22:05.434341
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:37:03,13.11791,80.26309,26309,2025-09-04T23:22:05.434498
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:36:56,13.11791,80.26309,26309,2025-09-04T23:22:05.434674
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:36:43,13.11791,80.26309,26309,2025-09-04T23:22:05.434817
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:36:33,13.11791,80.26309,26309,2025-09-04T23:22:05.435277
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:36:23,13.11791,80.26309,26309,2025-09-04T23:22:05.435481
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:36:13,13.11791,80.26309,26309,2025-09-04T23:22:05.435663
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:36:03,13.11791,80.26309,26309,2025-09-04T23:22:05.435844
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:35:56,13.11791,80.26309,26309,2025-09-04T23:22:05.436018
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:35:42,13.11791,80.26309,26309,2025-09-04T23:22:05.436172
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:35:32,13.11791,80.26309,26309,2025-09-04T23:22:05.436384
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:35:22,13.11791,80.26309,26309,2025-09-04T23:22:05.436632
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:35:12,13.11791,80.26309,26309,2025-09-04T23:22:05.436837
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:35:02,13.11791,80.26309,26309,2025-09-04T23:22:05.437033
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:34:55,13.11791,80.26309,26309,2025-09-04T23:22:05.437216
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:34:42,13.11791,80.26309,26309,2025-09-04T23:22:05.437364
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:34:32,13.11791,80.26309,26309,2025-09-04T23:22:05.437540
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:34:22,13.11791,80.26309,26309,2025-09-04T23:22:05.437706
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:34:12,13.11791,80.26309,26309,2025-09-04T23:22:05.437831
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:34:02,13.11791,80.26309,26309,2025-09-04T23:22:05.437977
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:33:55,13.11791,80.26309,26309,2025-09-04T23:22:05.438142
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:33:42,13.11791,80.26309,26309,2025-09-04T23:22:05.438314
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:33:32,13.11791,80.26309,26309,2025-09-04T23:22:05.438452
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:33:22,13.11791,80.26309,26309,2025-09-04T23:22:05.438632
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:33:12,13.11791,80.26309,26309,2025-09-04T23:22:05.438794
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:33:01,13.11791,80.26309,26309,2025-09-04T23:22:05.438934
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:32:54,13.11791,80.26309,26309,2025-09-04T23:22:05.439113
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:32:41,13.11791,80.26309,26309,2025-09-04T23:22:05.439282
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:32:31,13.11791,80.26309,26309,2025-09-04T23:22:05.439401
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:32:21,13.11791,80.26309,26309,2025-09-04T23:22:05.439529
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:32:11,13.11791,80.26309,26309,2025-09-04T23:22:05.439692
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:32:01,13.11791,80.26309,26309,2025-09-04T23:22:05.439815
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:31:54,13.11791,80.26309,26309,2025-09-04T23:22:05.439948
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:31:41,13.11791,80.26309,26309,2025-09-04T23:22:05.440076
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:31:31,13.11791,80.26309,26309,2025-09-04T23:22:05.440211
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:31:21,13.11791,80.26309,26309,2025-09-04T23:22:05.440334
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:31:11,13.11791,80.26309,26309,2025-09-04T23:22:05.440489
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:31:01,13.11791,80.26309,26309,2025-09-04T23:22:05.440638
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:30:54,13.11791,80.26309,26309,2025-09-04T23:22:05.440792
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:30:41,13.11791,80.26309,26309,2025-09-04T23:22:05.440926
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:30:30,13.11791,80.26309,26309,2025-09-04T23:22:05.441053
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:30:20,13.11791,80.26309,26309,2025-09-04T23:22:05.441186
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:30:10,13.11791,80.26309,26309,2025-09-04T23:22:05.441308
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:30:00,13.11791,80.26309,26309,2025-09-04T23:22:05.441438
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:29:53,13.11791,80.26309,26309,2025-09-04T23:22:05.441563
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:29:40,13.11791,80.26309,26309,2025-09-04T23:22:05.441692
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:29:30,13.11791,80.26309,26309,2025-09-04T23:22:05.441812
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:29:20,13.11791,80.26309,26309,2025-09-04T23:22:05.441940
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:29:10,13.11791,80.26309,26309,2025-09-04T23:22:05.442059
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:29:00,13.11791,80.26309,26309,2025-09-04T23:22:05.442185
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:28:53,13.11791,80.26309,26309,2025-09-04T23:22:05.442304
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:28:40,13.11791,80.26309,26309,2025-09-04T23:22:05.442430
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:28:30,13.11791,80.26309,26309,2025-09-04T23:22:05.442544
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:28:20,13.11791,80.26309,26309,2025-09-04T23:22:05.442717
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:28:10,13.11791,80.26309,26309,2025-09-04T23:22:05.442875
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:28:00,13.11791,80.26309,26309,2025-09-04T23:22:05.443031
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:27:52,13.11791,80.26309,26309,2025-09-04T23:22:05.443153
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:27:39,13.11791,80.26309,26309,2025-09-04T23:22:05.443285
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:27:29,13.11791,80.26309,26309,2025-09-04T23:22:05.443390
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:27:19,13.11791,80.26309,26309,2025-09-04T23:22:05.443585
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:27:09,13.11791,80.26309,26309,2025-09-04T23:22:05.443789
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:26:59,13.11791,80.26309,26309,2025-09-04T23:22:05.444009
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:26:52,13.11791,80.26309,26309,2025-09-04T23:22:05.444179
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:26:39,13.11791,80.26309,26309,2025-09-04T23:22:05.444317
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:26:29,13.11791,80.26309,26309,2025-09-04T23:22:05.444496
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:26:19,13.11791,80.26309,26309,2025-09-04T23:22:05.444693
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:26:09,13.11791,80.26309,26309,2025-09-04T23:22:05.444873
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:25:59,13.11791,80.26309,26309,2025-09-04T23:22:05.445063
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:25:52,13.11791,80.26309,26309,2025-09-04T23:22:05.445197
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:25:39,13.11791,80.26309,26309,2025-09-04T23:22:05.445335
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:25:29,13.11791,80.26309,26309,2025-09-04T23:22:05.445472
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:25:18,13.11791,80.26309,26309,2025-09-04T23:22:05.445584
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:25:08,13.11791,80.26309,26309,2025-09-04T23:22:05.445722
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:24:58,13.11791,80.26309,26309,2025-09-04T23:22:05.445856
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:24:51,13.11791,80.26309,26309,2025-09-04T23:22:05.446008
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:24:38,13.11791,80.26309,26309,2025-09-04T23:22:05.446173
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:24:28,13.11791,80.26309,26309,2025-09-04T23:22:05.446323
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:24:18,13.11791,80.26309,26309,2025-09-04T23:22:05.446492
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:24:08,13.11791,80.26309,26309,2025-09-04T23:22:05.446697
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:23:58,13.11791,80.26309,26309,2025-09-04T23:22:05.446905
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:23:51,13.11791,80.26309,26309,2025-09-04T23:22:05.447101
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:23:38,13.11791,80.26309,26309,2025-09-04T23:22:05.447298
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:23:28,13.11791,80.26309,26309,2025-09-04T23:22:05.447489
TN 87 2299,7602,0.0,0.0,0.0,03/09/2025 23:23:18,13.11791,80.26309,26309,2025-09-04T23:22:05.447696
